GENE_NAME	human
PDLIM2	27.05
EPHX2	15.91
CHPF2	5.97
UBIAD1	16.01
CRISPLD1	3.46
COPS5	121.85
RDH10	19.93
EPX	0.1
TRIM25	15.94
TBX2	11.88
SLC35B1	38.33
TBX4	3.57
TEX14	34.01
LRAT	4.24
KIAA0922	8.05
ABCC11	8.89
PAPD5	31.39
ADCY7	3.99
CEP89	14.8
TSHZ3	6.0
CD38	0.6
UBA6	9.12
PLBD1	12.19
PYROXD1	12.17
IAPP	0.72
KCNJ8	2.25
PSPC1	53.63
PDZRN3	17.51
LHX4	5.1
TRMT1L	29.26
SEC22A	22.69
POPDC2	2.5
B4GALT4	9.78
ATP6V0A1	52.15
CD80	0.19
KIF18A	14.76
GJA8	18.2
DESI2	35.66
MAPK8IP1	66.89
CRY2	63.78
PEX16	39.73
DEPDC7	16.73
PIAS1	58.1
GJB6	0.59
GJA3	2.03
TBC1D15	24.2
FABP3	26.75
TMEM39B	32.23
SLC4A7	4.48
CCRL2	0.7
GHSR	0.07
TNFSF10	2.73
ZNF639	9.42
SLITRK3	0.58
PDS5A	12.53
TMEM156	0.78
APBA2	22.32
LIAS	9.87
CPXM2	31.75
TMEM54	30.07
ZSCAN20	1.95
CSMD2	1.87
HPCA	11.03
LRIF1	6.63
ADORA3	99.62
GPSM2	12.21
GTDC1	17.39
CXCR4	14.52
ACVR2A	4.67
POLK	13.64
SV2C	0.28
FLT3	1.32
MTIF3	63.04
EFCAB1	13.77
RASL11A	6.63
UBL3	24.35
XPNPEP2	0.18
SASH3	1.75
MRPS2	25.06
TBX22	5.35
FMOD	18.02
MYOG	0.13
LAX1	0.28
COPA	44.63
CD244	3.67
HS3ST2	2.36
ZC3H7A	11.86
SERAC1	14.12
LDB3	6.75
OPN4	0.06
FAM213A	33.58
ZNF205	5.86
NAA60	39.83
ODF2L	9.64
C1orf112	10.75
FKBP4	248.36
RNF19A	115.29
TRMT13	9.9
LRRC39	4.53
RWDD3	1.78
CCDC18	21.78
PQLC1	125.55
PEX3	17.85
EEPD1	12.51
KLHL7	72.99
WIPF3	33.2
GABARAPL2	68.69
NXPH1	0.04
FAM126A	24.44
INHBA	4.59
FKBP9	36.96
NT5C3A	7.82
RAMP3	13.54
MYOC	2.36
CLTA	117.57
RECK	11.26
SPINK4	0.0
ACO1	14.38
SH3YL1	40.24
DNAI1	62.55
DCAF10	57.01
CNTFR	24.19
KIAA1549	3.55
C7orf49	21.26
CALD1	125.14
NEUROG3	0.0
PLAU	2.5
CHST3	14.76
BICC1	4.64
EGR2	13.55
ECD	18.37
P4HA1	17.12
SLC25A16	3.31
VCL	30.72
RBM19	18.92
IFT81	14.29
ACADS	31.48
HVCN1	112.44
MED13L	46.46
CDKN2C	9.4
RNF11	73.07
RASSF8	121.12
BHLHE41	17.32
SSPN	21.84
CCDC91	77.97
NECAB1	0.68
PRDX4	97.17
DDX39A	345.07
PKN1	146.49
DAPK2	11.37
CD97	12.17
GIPC1	35.46
CCDC70	91.16
SPRYD7	14.43
ATP7B	46.74
ZC3H13	17.49
ADSS	44.47
NLN	2.21
OPTN	234.54
ITIH5	18.15
ATF1	19.74
NCKAP1L	4.87
MMP19	7.22
KDM1A	180.11
STAP1	1.52
LRP1	92.06
TIMP2	260.2
IKZF4	12.39
SMUG1	12.18
TUBA1B	378.15
METTL21B	10.22
KBTBD4	23.07
SARDH	1.9
DBH	0.43
ATPAF1	49.38
RFC1	32.06
STIL	5.87
IL13RA2	20.95
COL10A1	0.25
USP45	2.93
PLP1	9.96
TBC1D23	23.11
RAB9B	0.71
NRK	1.15
FAM199X	4.81
METTL8	3.83
TTC21B	4.95
NMI	2.61
TNFAIP6	10.75
ACVR1C	1.15
CUL3	164.52
BAZ2B	34.6
SLC36A1	17.09
BATF3	2.08
G0S2	28.39
KCNJ2	0.66
RAP2C	7.28
EXOSC9	50.87
B9D2	9.37
MYOM2	44.06
ADCK4	34.66
C4BPA	0.18
C4BPB	3.29
GPR83	0.35
MXD4	57.19
DAW1	51.02
OTC	1.11
ACSL3	28.42
CHPF	42.22
DNPEP	202.42
INHA	22.3
MOGAT1	0.0
OBSL1	374.38
SLC12A4	50.88
ENKD1	46.24
MC3R	0.12
GCNT7	0.3
CTCFL	14.09
FAM210B	10.38
SNX21	13.25
WFDC3	228.55
TTPAL	6.33
PREX1	18.76
KCNS1	1.65
SLC12A5	17.88
SDC4	33.09
PIGT	87.42
MATN4	1.25
NCOA5	43.36
VAPB	15.62
CHD6	14.83
PLCG1	86.01
SLC18A1	0.47
TOX2	23.71
GDAP1L1	5.14
ARFGEF2	33.26
ZNFX1	21.88
ZNF831	0.17
EDN3	0.27
CSE1L	65.34
RBM6	59.34
USP2	169.12
RAB22A	7.17
PTGIS	12.92
STAU1	60.88
CDH26	2.02
MOCS3	8.09
STX16	46.11
RNF114	143.41
ANKRD60	4.03
CASR	0.43
DDX27	52.11
RBPJL	0.39
C20orf85	134.36
KCNK15	2.67
TP53TG5	44.18
PCK1	0.2
NEURL2	2.09
MTRR	48.51
FASTKD3	1.88
PEPD	35.48
IQSEC2	21.36
IL9R	0.51
NAGK	171.07
SNRNP27	13.21
MPHOSPH10	8.65
IL17C	0.45
POF1B	0.12
IRGC	181.09
FLT4	10.99
GRM4	2.87
TRERF1	6.23
PACSIN1	1.57
SIRT5	10.01
MRS2	5.76
WRNIP1	33.23
NSUN2	30.32
ABCC10	11.28
PEX6	17.6
OARD1	69.85
UNC5CL	1.67
AARS2	4.57
SPDEF	0.49
MFAP3	9.23
MAD2L1BP	13.04
APOBEC2	4.55
KLHDC3	401.04
DNAH8	7.97
KLHL31	0.31
COL21A1	4.12
CDKN1A	108.5
MRI1	9.81
SOX4	16.24
CPNE5	5.07
RREB1	21.28
RIOK1	27.15
NRN1	1.69
SLC35B3	9.57
RPP40	4.28
METTL1	12.19
ATXN1	6.7
NUP153	31.72
CRISP1	2.68
RUNX2	3.96
OPN5	7.39
GCM2	0.94
RAB17	0.86
CAMKK1	5.62
EREG	0.9
AHNAK	88.11
EMC3	139.58
SSUH2	17.47
WNT1	2.2
SH3TC1	4.84
AGA	30.57
CNOT1	306.65
BBS2	43.57
C16orf70	14.37
DOK4	12.41
PIWIL1	98.77
GPR18	14.67
CLYBL	4.06
TMTC4	18.19
SLC10A2	0.02
EFNB2	4.3
SOX21	0.12
TM9SF2	28.78
C17orf53	18.48
IRF1	24.28
UPF3B	8.83
BOD1L1	17.19
SEPT6	22.26
TMEM255A	1.31
ATP5S	26.7
PTGER2	1.63
FAM193A	51.66
GRK4	101.02
SOX9	13.15
TEKT3	59.46
SLC25A35	22.6
GGA3	38.21
ARMC7	8.29
NUP85	45.31
NT5C	19.37
TTF1	7.38
GTF3C4	14.35
DDX31	8.01
BARHL1	0.06
SRMS	0.43
OPRL1	10.54
EDC4	62.95
BHLHE23	0.51
IL1B	0.48
CHCHD5	84.02
PAX8	8.89
INSIG2	9.04
POLR1B	26.4
TRIO	35.69
CCDC93	23.43
PSD4	5.32
SLC25A23	15.16
TNFSF9	1.54
GRIA3	1.69
VCAN	19.81
MED1	13.68
ATG4C	6.88
CD70	0.6
SH2D3A	8.19
TNFSF14	1.14
FOSB	3.3
CLEC16A	158.31
OPA3	18.69
RTN2	4.9
SYMPK	154.16
GPCPD1	18.83
SDCBP2	6.49
PANK2	28.77
TGM3	1.19
RECQL	6.19
MSR1	8.76
FOXA2	0.68
CD93	12.14
GZF1	48.4
PAX1	0.12
NAPB	7.86
CENPB	22.92
CDH1	1.06
NKX2-2	0.04
DTD1	36.11
RBCK1	46.7
STK35	39.53
NRSN2	33.12
AP5S1	16.12
SKIV2L2	57.96
RRBP1	77.2
BMP2	1.48
FLRT3	0.26
OVOL2	14.36
PCSK2	3.48
GFRA4	0.47
MKKS	27.73
BFSP1	9.2
DNAH5	0.91
LAMP5	0.5
MGME1	9.03
LRRN4	0.1
TBC1D20	28.19
ITPA	12.1
TCF15	4.25
MCM8	10.91
BANF2	68.33
ZFYVE16	9.15
TMEM74B	5.18
MRPS26	18.27
S1PR4	0.5
NCLN	37.48
HNRNPR	55.98
ZNF436	8.14
FAM65A	39.12
GDF5	0.22
MMP24	1.28
NECAB3	48.22
ID1	15.85
C6	11.63
ERGIC3	601.21
FAM83C	0.91
BPIFB1	6.08
CEP250	42.33
GRPR	0.14
AMOT	6.94
AGO3	18.6
RAI14	63.08
ST3GAL3	55.06
HECTD3	31.33
TUBGCP3	50.63
MCF2L	5.46
F10	30.64
PCID2	64.82
PROZ	1.34
SOX30	116.95
SLURP1	0.0
LRFN3	6.37
IGFLR1	7.62
CAPNS1	301.52
RBM42	65.3
FFAR2	0.47
PNKP	27.37
FFAR1	0.22
KRT36	0.4
THRA	58.5
NR1D1	82.36
FRMD8	10.68
IRF3	68.34
BEST2	0.48
RRAS	68.24
PRRG2	0.91
SCAF1	63.89
PRR12	12.12
TSKS	162.58
SBDS	49.54
PHLPP2	16.59
WNK4	1.31
TRAP1	125.08
GLIS2	11.78
DNAJC8	60.04
AHDC1	11.64
SPDL1	22.5
ZNF384	94.75
CFP	7.14
ELK1	27.12
ATG14	9.23
SIX1	6.51
RHOJ	17.82
L3HYPDH	22.28
HSPA2	334.92
TRMT5	14.51
SGPP1	3.08
PQLC2	14.79
PLEKHG3	9.75
WDR60	81.2
FAM78A	45.77
NUP214	265.06
SLC10A3	14.22
TMEM35	0.93
ZC4H2	1.4
CPSF3L	226.07
RGS13	0.16
RTN4R	2.75
IPPK	12.43
FGD3	19.1
HIVEP3	4.75
EDN2	0.32
BCL11B	1.31
TRAF2	18.98
ABHD8	75.27
MASP1	1.98
ATP13A4	0.84
HELB	0.71
BEST3	2.52
RAB3IP	48.22
PTPRB	4.01
CDH10	1.52
YEATS4	12.2
TAS2R3	0.06
CRYGN	0.36
LRRC61	9.65
FGFRL1	14.81
INPP4A	20.13
AUNIP	15.62
FBXL12	18.22
EMC1	27.13
UBR4	140.06
HP1BP3	91.86
SIN3B	66.23
HSPB6	248.52
RAB27B	4.67
SLC35E1	14.04
EPS15L1	39.4
SYNGR3	9.08
PKMYT1	88.15
WFIKKN1	0.43
PSMA4	97.16
WDR24	20.51
FBXL16	26.79
CHTF18	45.26
GNG13	0.8
SMARCA4	175.2
TICAM1	6.07
METTL25	4.22
IL17B	2.61
MYO16	3.65
TUBA4A	97.68
VIL1	0.44
AAMP	97.5
PNKD	47.82
TNFRSF19	3.77
RNF6	34.93
LSG1	19.71
HIP1	106.98
PTPN12	34.46
POR	88.41
FGL2	3.35
STYXL1	47.42
PARP3	14.0
GNAI1	44.07
PEX1	7.43
SGCE	14.69
CASD1	10.49
ZNF780B	2.08
LRFN1	1.16
ZFP36	340.68
SRD5A3	4.54
TNC	10.88
RASL11B	4.78
KDR	2.37
PPAT	5.85
TUBGCP6	31.62
ADM2	1.11
DGCR8	23.96
ASPHD2	4.53
THAP3	18.84
SDF2L1	44.26
YWHAH	36.4
GNAZ	16.96
CDC42EP1	34.54
MCHR1	0.32
FAM65C	6.05
TPST2	17.54
BAIAP2L2	16.06
MPST	97.8
GALR3	0.46
TST	4.54
RAC2	5.83
LIF	0.51
C22orf23	343.32
RIBC2	38.48
TDP1	40.9
KRT17	0.92
EMC4	90.22
SPECC1	89.31
CPA4	0.73
DOCK4	6.03
TAS2R16	0.0
NAA38	10.7
CDHR3	7.09
AIFM2	10.55
PRKRIP1	45.08
PODXL	5.62
FOXP2	2.0
STRIP2	19.15
RABL5	216.86
MKLN1	17.17
DNAJB9	62.11
FLNC	9.98
LRRC4	10.96
CALU	36.82
CCDC136	554.41
SMO	10.64
IRF5	2.25
LRRC17	2.13
KLHDC10	106.45
FEZF1	10.96
OPN1SW	0.68
MRPS12	15.39
SPATA7	49.21
MYO1B	9.24
HOXD1	2.89
MTX2	58.33
PDE11A	7.95
CHN1	42.21
GAD1	5.22
OSGEPL1	3.52
HOXD9	5.56
HOXD10	1.13
HOXD11	0.33
HOXD13	0.29
HERC2	29.18
PSMG2	63.66
TWSG1	28.53
ARHGAP22	19.54
EIF2AK4	7.19
RETSAT	15.64
MYO5C	2.68
TTBK2	74.76
ELL3	40.19
C15orf57	8.28
INO80	17.56
NARG2	19.38
DLL4	3.68
ALDH1A2	113.79
CAPG	39.08
FAM63B	5.68
KNSTRN	85.49
CHAC1	1.83
CLN6	30.94
ARPP19	91.18
CALML4	6.27
AP2S1	73.05
LOXL1	16.77
ACKR4	0.52
ANAPC13	22.92
MBD4	21.89
COPB1	32.66
PALLD	67.65
BBOX1	0.16
USH2A	0.72
MYOD1	0.62
SERGEF	56.03
KCNC1	2.82
TPH1	0.34
CSRP3	0.28
E2F8	2.6
DCTD	46.31
RPAIN	27.31
ZPBP	101.75
SHBG	15.8
PLD2	23.43
CD68	60.04
TXNDC17	25.48
ATP1B2	13.33
FXR2	55.26
MPDU1	18.58
TG	3.93
LRRC6	33.9
KRI1	104.29
ILF3	288.19
SLC44A2	102.22
AP1M2	27.58
CDKN2D	46.45
MTUS1	21.79
KLK14	1.54
ADAM28	1.3
NGDN	48.41
ADCY4	4.66
RAB2B	29.17
BCL2L2	20.84
PARP2	23.85
BARX2	7.49
FOXA1	2.04
SNX6	15.08
EGLN3	7.8
NRL	5.27
NEDD8	104.87
DAD1	136.78
TEP1	2.89
EPB41L4A	6.54
CDO1	3.7
ITFG1	18.69
QRICH2	50.66
FOXJ1	34.99
RHBDF2	10.34
ARHGEF6	5.68
JADE2	14.05
MAP7D3	40.55
FGF13	9.29
ASH2L	92.06
TTI2	17.35
CDH15	1.21
TMEM8A	81.76
ZIC2	8.31
MAU2	72.24
LPPR3	10.33
LBP	0.41
TNNI3	11.55
CBFA2T3	13.6
LCP2	13.82
GAMT	32.95
ERMARD	46.59
PHF10	28.44
GALNT8	14.71
KCNA5	0.94
EFCAB4B	2.32
NXNL2	3.93
STARD8	5.61
TRIT1	9.09
FAM155B	3.37
GDPD2	0.08
SAT1	130.08
GNL3L	2.94
SH3BP4	9.45
DOCK6	15.56
ECSIT	58.11
LDLR	24.54
ELOF1	371.01
ADRB1	1.45
C19orf80	1.36
PRKCSH	233.88
CDC16	45.17
ZSCAN10	0.18
THEM6	5.23
APOE	328.95
TOMM40	35.46
GUCA2B	0.0
GADD45G	22.14
LRCH2	1.35
DPP6	9.32
ACE2	8.01
FAM98C	13.92
ATP8B3	62.94
NCAN	4.37
KIF1A	22.24
GTPBP3	4.07
SLC27A1	21.17
USHBP1	1.66
COLGALT1	58.18
MRPL34	168.61
PGLS	25.92
LSM7	78.81
TULP4	10.2
SNX9	21.07
RTN4IP1	8.85
QRSL1	7.03
MAS1	0.12
PDK4	17.68
PHKA2	31.36
ACSBG2	323.62
MLLT1	52.49
BMP15	0.51
MLLT4	81.39
STK33	54.64
ARPC1B	42.01
ZSWIM6	7.19
MAP1S	174.59
KLHDC7B	0.5
PXDN	24.53
SSBP4	74.9
GDF15	20.4
EPHA3	1.75
PGPEP1	6.69
KIAA1683	79.72
LSM4	116.65
JUND	137.96
SULT4A1	12.03
OLFM1	20.79
HSPA5	191.6
CAMSAP1	42.54
SAG	6.52
ZBTB46	4.49
HELZ2	5.12
SAMD10	7.46
COL5A1	13.14
DSG2	2.87
TUBGCP2	60.98
PNPLA7	6.96
PAK4	82.89
MNX1	2.3
CEP85	32.45
GATA5	5.2
RBBP8NL	2.88
OSBPL2	25.9
PRDM12	0.16
POMT1	157.47
UCK1	63.39
PRRC2B	66.35
C16orf13	68.51
YIPF2	122.95
TMEM160	15.62
GPM6B	11.49
ZC3H4	23.53
GMFG	17.78
MAP3K10	40.53
ARHGEF16	3.83
LRRC47	23.59
SESN2	14.61
SMPDL3B	0.37
MED18	6.79
CLIP1	47.33
HIP1R	21.41
ANGPTL6	1.79
C19orf66	21.12
PREX2	3.96
PNCK	6.82
PLXNA3	20.83
DUSP9	6.2
MPP1	18.1
ZNF236	16.26
SLC7A10	4.21
SLC22A16	28.92
WDR37	36.35
LRP3	26.19
C12orf65	21.9
NOL11	12.67
UBE4B	19.86
CASZ1	12.0
HABP4	93.53
FBP2	1.29
SLC35D2	14.32
YTHDC2	14.24
PRRG1	3.58
UBA1	164.54
RGN	5.46
POLN	8.68
PPIL4	8.6
AKAP12	138.59
LATS1	11.17
AAR2	13.79
CTPS2	1.98
TTLL9	32.95
COX4I2	2.7
ZNF341	5.59
GGT7	12.73
ACSS2	39.25
EDA2R	2.36
ARHGEF9	5.58
C1QL1	1.45
ATP6V1H	32.9
GFAP	2.64
HIGD1B	1.96
ZNF428	166.42
CCL25	0.43
GSE1	26.34
POLR2B	27.98
CHMP1A	84.81
SLC34A1	0.12
F12	3.3
PRR7	5.67
NFATC1	19.82
FAM214A	18.31
PPT1	42.28
RAB11FIP4	80.72
CDX4	0.22
ABCB7	5.42
TRAF3	27.02
HAUS8	20.45
ARAP2	2.62
SH3BP5	56.9
HACL1	36.21
TBC1D5	22.67
CAPN7	24.08
RFTN1	22.8
C3orf20	16.23
ZFYVE20	10.96
GALNT15	16.01
SLC6A6	10.59
TPR	165.6
NAPSA	3.48
LRRC4B	3.75
PDLIM4	16.39
KIF3A	30.46
MGAT1	91.26
GFPT2	15.61
ACLY	96.52
CP	2.87
VPS25	19.65
AOC2	7.87
DIAPH1	52.44
NDFIP1	22.69
EXOC4	38.97
KIAA0556	26.96
ACAP3	27.97
C1orf159	40.72
ANO1	30.63
PPFIA1	115.4
TMEM204	7.7
THOC6	16.87
TRAF7	58.68
BARX1	3.81
ZMYND10	567.58
CA6	0.35
NPHP4	23.19
MAP1B	11.58
WDR44	9.74
CKMT2	6.9
TNS4	0.46
TOP2A	22.93
XK	0.79
STARD3	58.73
RARA	58.38
PPP1R1B	9.51
KHDRBS3	445.42
CHD1L	28.41
PIAS3	27.85
PRKAB2	5.24
ANO2	34.77
RAI2	22.52
MCCC2	6.22
VIMP	80.47
LLGL1	15.12
NR0B2	0.76
THAP1	13.58
RHPN2	3.19
LRRC9	6.4
ACTR10	17.35
GCH1	3.17
PODNL1	8.73
ZSWIM4	4.99
FBXW9	19.35
RFX1	39.65
CC2D1A	38.03
SPATA6	197.49
LRRC41	34.88
DHX30	161.38
RAF1	43.25
SLC6A11	3.15
PPARG	8.52
NUP210	8.94
ARHGAP6	3.56
HSD17B7	6.96
ENOSF1	20.86
EMILIN2	11.48
ARFIP2	35.4
CNGA4	14.86
FAM184B	0.1
IQCA1	5.66
ILKAP	35.31
SCLY	44.47
PTPRE	3.73
MAP4	115.17
PRKAA1	83.91
CARD6	1.14
RAP1GAP2	9.41
CLUH	36.1
INPP5K	85.26
MYBBP1A	20.72
SERPINF1	332.55
EEFSEC	33.76
TMEM128	12.79
COQ3	2.34
PNISR	47.79
LANCL2	66.51
FIGNL1	4.86
DDC	3.21
GRSF1	28.01
ENAM	0.31
IGJ	5.64
ANKRD17	18.18
UTP3	6.85
UNK	26.87
TRIM47	14.61
USP28	9.97
GUCY2D	2.68
DLG4	52.88
RGS22	49.94
MATN2	47.36
REEP2	20.06
HDAC9	25.45
PCBD2	4.94
FLOT2	48.13
ERAL1	20.86
PRMT7	55.47
TERF2	26.1
MTSS1L	63.57
HSPA12B	12.24
TSPAN17	8.58
ANKEF1	30.9
SCP2D1	26.37
SNAP25	3.89
BTBD3	21.43
POLR3F	4.56
RIN2	6.95
PTPRA	44.55
DAP3	56.95
KIAA0907	33.05
NES	8.71
BCAN	2.02
ARHGEF11	64.67
RAB25	0.82
CC2D2A	5.82
HAPLN2	2.36
SYT11	5.03
IGHMBP2	55.02
MTL5	111.58
DPH2	7.98
RRM2B	6.18
TOE1	27.05
MUTYH	10.21
CTNNBL1	130.38
LPIN3	5.36
ZSWIM3	2.32
VSTM2L	5.69
OSER1	129.42
SERINC3	177.86
PPP1R3D	1.25
ZNF800	8.75
DMGDH	7.85
BHMT2	8.59
AP3B1	8.49
INADL	11.39
KANK4	1.34
ANGPTL3	0.0
SYT4	0.44
SLC14A2	0.87
FBXO44	42.65
TNFRSF17	1.7
RSG1	8.83
CASP9	19.86
NMUR2	0.67
PDE6A	2.59
ATP8A2	31.13
MTUS2	3.83
USPL1	17.32
XPO4	5.62
LMO3	2.59
CDK8	18.92
ALOX5AP	4.61
RNF17	22.92
GPR12	0.15
CHRM3	1.7
MYH10	16.56
PEMT	30.74
ARX	8.3
CHI3L1	3.73
MYBPH	0.15
PIK3C2B	5.94
CHIT1	5.53
SLC41A1	20.1
LGR6	10.82
TMCC2	9.69
GUCA1A	61.45
DCLK1	2.39
COG6	19.83
RXFP2	0.19
EPSTI1	4.9
TRPC4	0.17
POSTN	9.86
GPALPP1	10.47
RSF1	45.91
STOML3	0.07
KL	0.65
RFC3	10.78
STARD13	3.58
RNF128	0.68
SLC39A11	10.23
EPHB2	3.39
ZNF414	24.84
HSPBP1	36.91
CELF2	14.16
CSNK1G2	270.62
ANKRD32	7.63
CNDP2	30.11
LGALS12	0.09
MYH11	294.24
FAM120A	35.11
PDZD2	28.03
LARGE	18.03
MYO18B	31.6
C1QTNF6	16.74
FAM83F	41.18
R3HDM1	39.8
AGAP3	72.06
KRBA1	7.67
NTS	0.0
LRRIQ1	5.94
ATP13A3	8.07
COL9A2	3.14
DYDC2	9.93
TMTC1	8.25
IPO8	33.76
LARS	31.44
LRRCC1	16.32
E2F5	4.3
KITLG	2.39
SWAP70	13.75
ARNTL	21.55
LYVE1	10.27
AMPD3	4.1
SBF2	16.47
MICAL2	92.36
HSD17B4	89.99
ERCC8	6.12
ZFC3H1	11.28
TMEM66	206.45
RNF122	9.45
DUSP26	2.92
DPF2	71.41
C14orf1	37.4
GSC	0.69
C14orf159	32.56
SLC25A13	8.61
ADAMTS6	2.87
UNC79	5.55
NUMB	33.24
COX16	10.31
TTC9	1.28
MED6	12.4
EIF2S1	117.13
LOXL2	6.63
ELP3	25.24
H6PD	12.49
PEBP4	3.89
ADAMDEC1	0.21
CTIF	21.46
MRO	5.82
MBD2	50.59
CDK7	91.33
CD180	0.38
IRAK2	1.94
CAMK1	26.69
BHLHE40	53.37
ARL8B	34.83
EDEM1	18.17
CNTN6	0.13
CHL1	1.45
MEIS2	12.13
DPH6	6.09
EMC7	95.54
TRPM1	4.13
GNAT2	2.39
PRPF38B	21.1
TSPAN2	5.0
TSHB	0.0
SYT6	0.35
VAV3	8.86
PSRC1	12.39
HMGCS2	5.35
PTPN22	0.76
SORT1	63.73
WNT2B	14.03
PTGFRN	10.63
TNFRSF9	0.23
NOTCH2	22.77
TRIM45	7.95
CEPT1	9.31
CD101	3.15
VTCN1	1.04
NGF	5.15
NAPG	12.12
SPIRE1	53.41
PPHLN1	50.25
EPN3	1.75
SLC38A2	35.87
KIDINS220	12.23
GRHL1	4.75
ROCK2	6.65
RSAD2	4.36
LPIN1	185.66
LTBP1	39.46
CMPK2	9.7
IAH1	101.39
ANO3	1.46
IL6ST	50.77
FST	12.52
NAV1	6.18
TIMM17A	24.94
CRB1	1.75
ERN2	0.82
RAX	0.07
GRP	3.33
KIAA1468	6.09
FBXO18	40.3
RBM17	148.29
ANKRD16	12.55
ECHDC3	12.86
ELN	18.51
HRH4	0.2
TMEM241	2.48
KCTD1	7.49
CABLES1	5.74
DOCK2	6.58
EMP1	43.08
SOX5	36.97
RERG	19.1
ST7	16.82
LRP4	3.38
MYBPC3	1.22
ACP2	14.2
RAB33A	2.77
SOX3	1.52
MST4	2.24
ARID1B	21.43
PIWIL4	30.25
PUM1	35.75
SPOCD1	17.78
PHC2	153.02
CDCA8	21.02
AGO4	18.59
HOOK1	135.71
ZCCHC11	84.32
PRPF38A	42.54
DSC2	0.66
DSG3	0.22
ELP2	31.46
DSC3	0.15
DSC1	0.04
NEDD4L	22.86
DTNA	11.16
FHOD3	5.2
GIF	0.04
DHX34	43.18
FADS2	24.6
FOXP3	1.68
C5AR2	5.54
TMEM165	35.54
CLOCK	15.89
PDGFRA	24.18
COL4A2	64.62
CLDN10	2.23
PPP1R3F	6.64
UBAC2	44.48
ARGLU1	108.76
TPP2	48.12
KDELC1	0.91
CARS2	50.03
ARHGAP32	26.39
STT3A	74.54
ADAMTS8	1.78
ETS1	23.04
KLB	2.78
NREP	8.81
WDR36	5.44
OSTF1	20.52
PTCD2	2.18
NAA35	14.41
C9orf40	13.2
ANXA1	28.87
TMEM2	10.41
AGTPBP1	12.31
FAM189A2	3.16
PSAT1	4.01
ADAM19	3.24
KIAA2022	0.28
HAVCR2	3.32
TAOK3	13.47
USP30	36.17
SDS	2.11
MSI1	49.71
HNF1A	0.92
FBXO21	55.92
TBX3	1.79
OASL	3.58
HRK	1.21
RNFT2	12.16
P2RX4	16.33
CCDC64	37.38
DTX1	13.94
TMEM243	10.45
CCDC146	24.92
CDC27	35.5
DKK3	43.09
PNPLA8	12.32
FAM71F1	219.05
RINT1	10.49
SRPK2	183.73
KCP	3.32
MDFIC	4.51
MTO1	36.39
BAI3	2.51
ANKRD6	20.87
HTR1B	0.99
KIAA1009	12.78
SNX14	70.18
MRAP2	4.39
EPHA7	0.98
AKIRIN2	34.26
ORC3	12.52
LCA5	2.65
CGA	0.29
GJA10	0.16
PRR5L	7.68
LMO2	12.24
PHF21A	56.86
NAT10	26.11
EHF	0.81
ELF5	0.33
PRPH	120.31
AVIL	3.31
AMHR2	10.57
LIMA1	14.94
GLS2	2.09
TROAP	41.93
ESPL1	21.28
OS9	118.87
MIP	0.93
KCNH3	4.42
LACE1	14.19
LAMC3	77.38
NHSL1	0.67
AHI1	23.88
HEY2	10.41
TAAR5	0.06
NMBR	1.62
SMPD2	65.09
MICAL1	40.9
STX11	4.14
TEC	2.16
SEMA4F	6.49
EGR4	8.25
DYSF	8.77
KCNMB4	5.71
USP15	40.63
KLHL36	36.05
BCMO1	0.47
KIAA0513	20.25
DYNC1LI2	55.16
SLC4A1	0.7
MAPK9	20.35
FHOD1	15.24
CCDC102A	8.23
SLC9A5	8.39
AGT	8.11
PCNXL2	9.44
KCNK1	2.34
URB2	6.32
CAPN9	0.21
COG2	15.17
STX6	19.84
RGS8	4.64
RNASEL	1.77
DHX9	94.72
KIAA1614	2.99
CEP350	64.26
NPL	17.69
FAM129A	5.77
LAMC1	48.15
RC3H1	9.68
GPR55	1.15
MRPL44	9.14
CHRND	0.28
PAX3	1.59
DOCK10	2.72
TTLL4	81.08
FAM160A2	63.8
HTR2B	0.51
ITM2C	34.6
SERPINE2	86.59
DNAJB2	186.62
WNT10A	1.38
TMBIM1	115.26
EIF4E2	68.24
ARMC9	26.77
HERPUD1	58.93
CAB39	35.19
REV1	27.28
TSGA10	85.25
MFSD9	4.97
EDAR	0.3
TGFBRAP1	2.84
GCC2	9.54
GPR45	0.41
EPC2	12.16
ARHGEF4	27.26
ISCU	213.17
ALDH1L2	2.26
STAB2	11.65
USP44	25.56
CKAP4	15.78
RAD51	22.04
PWP1	38.19
KIAA1033	8.94
SLC41A2	3.4
FLNB	30.53
POLQ	2.69
VPS36	3.87
LECT1	1.88
TBC1D4	10.47
BORA	4.19
LRCH1	8.3
RCBTB1	13.98
COG3	7.22
LMO7	31.51
SCEL	1.23
ITM2B	208.77
SPRY2	11.24
EDNRB	5.37
RCBTB2	8.1
LCP1	53.28
SETDB2	9.08
SCRN1	21.26
CYBA	58.83
C7orf25	3.35
CHST12	12.77
IGF2BP3	16.54
GPNMB	78.38
RAPGEF5	7.51
KDELR2	92.21
NUPL2	35.19
CALCR	0.61
ZDHHC4	97.64
AOAH	2.69
BZW2	10.34
DGKB	0.72
TBRG4	62.65
DDX56	34.84
CCM2	29.22
TTYH3	23.83
MMD2	1.94
TTC5	23.07
NKX2-8	2.05
ADAMTS7	8.41
ALPK3	1.76
TM6SF1	9.08
CIB2	81.54
RSAD1	23.61
NMT1	91.53
MYCBPAP	150.05
VEZF1	28.0
CHAD	1.6
